Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,PKC,CL,ECL,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Andrew Robertson,LIV,EPL,D,22,1943,22,0,3,2,0,0,1,5,0,4,1,12,2,26,88,11,24,8,18,1,2,31,17,15,4,1237,1421,11,15,140,9,59,0,0,7,1,1,5,1,0,0,0,12,0,1905,47,0,0,0,0,0,0,0,0,14,0,0,0,18,9,0,49,49,41,1,1,5,0,0,17
Ruben Blanco,CEL,LIGA,G,22,1942,22,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,433,735,0,6,157,0,6,1,0,0,0,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,27,27,157,0,0,0,0,0,0
Nicolas De Preville,GDB,FRAN,F,29,1939,22,7,12,6,0,0,4,4,0,3,1,59,15,19,60,11,23,4,14,5,4,35,28,58,37,473,643,2,30,114,53,152,0,0,26,5,2,33,10,2,0,0,43,0,1185,93,1,0,0,1,2,1,25,22,21,4,1,0,28,3,0,12,12,23,1,0,6,3,1,109
Daniele Rugani,JUV,SERI,D,22,1935,22,0,1,3,0,0,2,2,0,1,1,9,3,20,2,0,3,1,1,0,14,18,12,25,14,1371,1508,0,41,93,0,72,0,1,8,3,2,1,0,0,0,0,0,0,1701,13,0,0,0,0,0,0,0,0,0,0,0,0,17,10,2,81,81,52,0,0,1,0,1,2
Fabio Pisacane,CAG,SERI,D,24,1930,22,2,6,2,1,2,0,0,0,0,0,6,1,38,12,3,2,0,2,0,16,51,38,30,22,826,1012,3,40,115,3,115,0,1,3,1,0,3,0,0,0,0,8,0,1326,5,0,0,0,0,0,0,0,0,1,0,0,0,29,4,1,93,93,101,0,0,1,0,0,5
Andreas Beck,SGT,BUND,D,23,1930,22,1,6,6,0,0,1,1,0,0,1,8,2,26,69,15,15,3,13,0,2,43,29,34,47,615,845,15,52,78,2,139,1,0,4,2,1,4,0,0,0,0,14,0,1435,18,0,0,0,0,0,0,0,0,17,0,0,0,23,6,0,38,38,57,0,0,1,0,0,13
Marlon,NIC,FRAN,D,23,1929,22,1,1,4,1,1,0,0,0,0,0,6,0,16,2,0,4,0,4,0,13,35,25,20,11,1307,1381,0,38,93,9,92,0,2,5,0,0,1,0,0,0,0,2,1,1580,10,0,0,0,0,0,0,0,0,1,0,0,0,29,6,1,65,65,66,0,0,0,0,0,11
Mario Hermoso,ESP,LIGA,D,22,1929,22,0,0,5,1,1,1,0,0,0,0,11,4,26,2,1,5,0,5,0,8,14,12,19,15,710,953,0,53,116,5,85,0,0,7,3,1,4,1,0,0,0,4,2,1200,15,0,0,0,0,0,0,2,2,2,1,0,0,28,6,0,119,119,133,0,0,1,1,1,8
Gareth Barry,WBA,EPL,M,25,1927,22,3,6,4,0,0,1,1,0,1,0,16,6,15,28,9,17,2,11,5,12,35,19,28,29,709,927,3,32,148,10,106,0,0,7,2,1,9,4,0,0,0,17,0,1188,14,0,0,0,0,4,1,12,11,4,1,1,0,35,4,0,32,32,64,2,0,1,0,1,11
Jorge,ASM,FRAN,D,22,1922,22,0,3,8,0,0,1,2,0,2,0,7,2,66,60,14,13,2,9,2,2,69,41,28,43,584,749,14,31,145,21,163,0,0,1,0,0,6,2,1,0,2,20,0,1417,17,0,0,0,0,0,0,0,0,8,0,0,0,28,8,0,75,75,35,0,0,3,0,0,52
Chris Brunt,WBA,EPL,M/D,26,1921,22,4,7,5,0,0,0,7,0,1,6,25,5,21,139,51,37,7,15,15,4,41,24,15,6,649,882,12,16,148,15,77,0,1,2,0,0,23,5,0,0,0,16,0,1323,13,0,0,0,0,18,6,85,82,14,8,2,0,23,6,0,40,40,92,3,0,0,2,0,15
Leighton Baines,EVE,EPL,D,22,1910,22,0,2,1,0,0,2,3,0,2,1,7,4,25,75,21,24,4,15,6,6,25,13,7,17,604,754,11,14,87,8,64,0,0,4,3,2,3,1,0,0,0,10,0,1204,16,2,2,0,0,12,3,21,21,2,2,1,0,34,5,0,47,47,28,0,0,1,1,2,14
Tom Cleverley,WAT,EPL,M,23,1905,22,1,4,1,1,1,1,2,0,1,1,16,3,26,80,18,28,0,17,9,1,48,26,33,26,936,1137,4,24,150,5,103,0,0,6,1,1,10,2,0,0,0,16,0,1451,14,1,0,1,0,13,4,46,37,6,1,1,0,31,5,0,19,19,57,0,0,1,1,1,8
Timothy Chandler,EF,BUND,D,24,1893,22,2,4,3,0,0,2,4,0,3,1,24,7,39,90,25,24,2,20,0,0,27,21,22,19,426,621,25,32,63,5,82,0,0,17,5,2,7,2,0,0,0,8,0,1155,44,0,0,0,0,1,0,1,0,10,0,0,0,30,5,0,42,42,41,0,0,4,1,2,16
Jerome Roussillon,MTP,FRAN,D,22,1886,22,0,6,2,0,0,3,3,1,3,0,20,7,15,94,19,27,6,21,3,3,39,26,10,27,564,711,15,14,106,37,114,0,0,12,5,2,8,2,1,0,0,21,0,1369,53,0,0,0,0,5,1,11,10,24,0,0,0,15,4,0,42,42,34,0,0,5,3,0,71
Seko Fofana,UDN,SERI,M,27,1871,22,5,9,4,0,1,3,0,0,0,0,41,10,27,9,3,17,1,17,0,3,20,17,27,15,751,894,3,9,165,36,80,1,0,10,4,2,31,6,1,0,1,33,0,1206,20,1,1,0,0,0,0,0,0,3,0,0,0,39,3,0,23,23,45,1,0,0,1,2,54
Dennis Diekmeier,HAM,BUND,D,22,1869,22,0,2,4,0,0,0,3,1,3,0,6,2,19,85,17,18,3,13,2,11,47,43,18,33,352,549,17,34,63,17,129,0,0,5,2,0,1,0,0,0,0,11,0,1159,28,0,0,0,0,0,0,0,0,25,0,0,0,30,6,1,40,40,17,0,2,5,1,0,37
Ismaila Sarr,REN,FRAN,F,24,1864,22,2,10,2,0,0,5,3,0,3,0,41,15,10,35,5,17,6,13,0,0,20,10,20,64,320,401,5,11,93,62,157,1,0,28,10,4,13,5,1,0,2,54,0,882,86,0,0,0,0,0,0,0,0,17,0,0,0,24,3,0,3,3,3,2,0,20,3,2,103
Giancarlo Gonzalez,BGN,SERI,D,22,1858,22,0,1,4,1,2,0,0,0,0,0,1,0,33,0,0,0,0,0,0,18,20,15,16,5,782,970,0,52,76,0,77,0,1,1,0,0,0,0,0,0,0,4,0,1262,7,0,0,0,0,0,0,0,0,1,0,0,0,30,4,0,144,144,97,0,0,0,0,0,0
Romain Hamouma,ETI,FRAN,F,29,1853,22,7,14,4,0,0,5,3,2,1,2,42,16,12,107,31,34,8,17,14,4,19,13,17,37,425,536,7,19,74,18,92,1,0,30,12,3,12,4,2,0,0,44,0,956,85,0,0,0,0,19,6,50,46,23,2,0,0,18,3,0,6,6,14,1,0,12,7,3,39
Franco Vazquez,SEV,LIGA,F/M,30,1845,22,8,15,4,0,0,4,6,0,5,1,56,13,11,32,6,41,12,35,0,2,39,32,47,61,645,862,6,38,120,32,165,0,0,39,11,3,17,2,1,0,0,60,0,1304,110,0,0,0,0,0,0,1,0,11,0,0,0,33,2,2,11,11,25,3,0,9,7,2,56
Alex Iwobi,ARS,EPL,F/M,26,1843,22,4,17,1,0,0,3,5,2,5,0,45,23,7,20,3,36,6,30,1,1,19,15,11,12,985,1137,2,3,110,36,70,0,1,27,16,3,18,7,0,0,0,31,0,1437,82,0,0,0,0,1,1,1,1,15,0,0,0,26,1,0,8,8,28,7,0,1,2,2,52
Alfred Finnbogason,AUG,BUND,F,22,1825,22,0,12,2,0,0,12,3,0,3,0,52,26,14,4,0,31,4,28,0,1,18,13,34,16,314,439,0,18,59,20,71,0,0,42,24,12,10,2,0,0,0,35,0,762,129,3,3,0,0,0,0,2,0,17,0,0,0,23,2,0,8,8,10,1,0,12,9,11,58
Rafael,OL,FRAN,D,24,1818,22,2,8,9,0,0,1,2,0,2,0,8,2,42,62,14,21,6,19,0,3,52,26,34,26,790,972,14,28,120,25,131,0,0,5,2,1,3,0,0,0,0,15,1,1574,33,0,0,0,0,0,0,0,0,15,0,0,0,21,8,0,42,42,24,0,0,2,0,1,45
Mijat Gacinovic,EF,BUND,M,29,1815,22,7,13,4,0,0,1,3,0,3,0,37,17,45,38,9,21,5,15,3,1,56,45,25,36,424,584,4,17,116,19,128,0,1,24,15,1,13,2,0,0,1,31,0,1018,68,0,0,0,0,8,3,12,12,17,0,0,0,21,1,0,21,21,30,3,0,1,3,0,59
Goran Pandev,GEN,SERI,F,32,1815,22,10,17,4,0,1,5,1,1,1,0,44,20,4,17,3,31,6,30,0,0,10,9,29,45,431,572,3,17,88,36,108,0,0,33,15,4,11,5,1,0,0,48,0,924,89,0,0,0,0,0,0,0,0,16,1,1,0,18,3,0,5,5,21,5,0,8,4,3,59
Romain Genevois,CAE,FRAN,D,24,1813,22,2,7,4,0,1,0,1,1,1,0,5,1,32,47,13,6,0,5,0,10,45,25,26,15,506,696,13,46,98,3,108,0,0,5,1,0,0,0,0,0,0,10,0,1057,9,0,0,0,0,0,0,2,0,8,0,0,0,25,6,0,74,74,65,0,0,0,1,0,3
Lorenzo Pellegrini,ROM,SERI,M,28,1810,22,6,14,2,0,1,3,4,0,2,2,39,20,40,79,24,45,5,32,9,2,36,20,26,32,757,925,10,27,118,18,113,1,0,16,9,3,23,11,0,1,0,31,0,1342,38,0,0,0,0,2,1,41,33,13,1,1,0,13,4,0,18,18,36,2,0,2,1,2,33
Jason,LEV,LIGA,M,27,1792,22,5,12,2,0,0,1,2,0,2,0,33,10,20,62,14,26,5,23,1,1,32,25,31,29,350,501,12,18,95,25,102,0,0,21,7,1,12,3,0,0,0,36,0,890,59,0,0,0,0,3,1,14,11,18,2,0,0,25,3,0,6,6,8,4,0,5,2,0,71
Pablo Piatti,ESP,LIGA,F,30,1747,22,8,18,0,0,0,2,3,1,1,2,30,6,22,145,38,43,4,23,17,3,45,32,35,52,384,521,17,23,107,24,144,0,0,17,5,2,13,1,0,1,0,31,0,1038,50,1,1,0,0,11,3,63,61,19,1,0,0,20,1,0,10,10,17,0,0,7,4,1,49
Nuno,STR,FRAN,F,26,1739,22,4,17,4,0,1,5,2,0,2,0,31,9,19,21,4,13,0,11,0,1,51,33,31,35,223,349,4,44,90,49,178,0,0,27,8,5,4,1,0,0,2,35,0,788,92,0,0,0,0,0,0,0,0,17,0,0,0,31,1,1,6,6,12,2,0,8,4,4,86
Aleandro Rosi,GEN,SERI,M/D,24,1707,22,2,11,5,0,0,0,1,0,0,1,14,3,20,55,6,7,0,6,0,6,24,17,46,23,414,586,6,48,80,11,105,0,1,9,3,0,5,0,0,0,0,12,0,1063,27,0,0,0,0,1,0,0,0,13,0,0,0,19,4,0,51,51,18,0,0,2,1,0,26
Franco Di Santo,SKE,BUND,F,30,1662,22,8,18,4,0,0,3,1,0,1,0,30,16,3,31,9,17,2,16,0,1,17,13,57,21,304,453,9,50,54,11,99,0,0,23,13,3,7,3,0,0,1,18,0,713,62,1,1,0,0,0,0,0,0,12,0,0,0,16,3,0,23,23,10,2,0,18,4,1,31
Alessio Cerci,VNA,SERI,F/M,24,1649,22,2,15,1,0,0,3,2,0,1,1,42,13,4,67,11,26,9,16,7,0,15,10,20,25,286,404,5,18,57,27,85,0,0,25,7,3,17,6,0,0,1,41,0,734,67,1,1,0,0,7,2,22,17,14,4,1,0,34,0,0,7,7,17,3,0,26,1,2,47
Andrea Petagna,ATA,SERI,F,29,1627,22,7,21,6,0,0,4,5,1,4,1,43,14,4,20,7,29,8,24,0,3,8,3,25,37,364,493,7,28,61,28,98,0,0,36,13,4,7,1,0,0,1,54,0,843,143,0,0,0,0,0,0,0,0,21,0,0,0,18,1,1,4,4,27,3,0,8,4,3,52
Ashley Barnes,BUR,EPL,F,36,2157,21,15,7,10,0,0,9,0,1,0,0,60,22,2,16,4,17,2,17,0,5,21,14,53,71,310,511,4,89,86,16,189,0,0,46,19,8,14,3,1,0,0,44,0,927,100,0,0,0,0,0,0,0,0,12,0,0,0,23,3,0,18,18,3,3,0,26,3,4,25
Aritz Aduriz,ATH,LIGA,F,33,2149,21,12,6,5,0,0,9,1,0,1,0,61,28,3,20,0,11,4,10,0,0,11,8,42,39,330,490,0,108,45,19,168,0,0,56,25,9,5,3,0,0,0,42,0,796,113,5,3,0,2,0,0,0,0,18,0,0,0,24,6,0,18,18,6,1,0,35,9,7,24
Karol Linetty,SMP,SERI,M,29,2132,21,8,3,8,0,0,3,2,0,2,0,26,7,18,14,3,26,2,23,1,2,66,49,41,27,831,1026,3,12,143,31,135,0,0,13,6,3,13,1,0,0,0,33,0,1418,46,0,0,0,0,0,0,0,0,7,0,0,0,31,5,0,8,8,33,1,0,1,1,2,52
Josip Ilicic,ATA,SERI,F,31,2003,21,10,12,3,0,0,11,8,0,6,2,89,36,16,135,43,66,9,32,25,0,24,19,21,62,864,1058,9,9,135,66,160,0,0,42,22,10,47,14,1,0,0,59,0,1706,119,2,2,0,0,9,3,82,73,39,11,2,0,26,2,0,1,1,64,0,0,8,4,5,111
Leon Goretzka,SKE,BUND,M,26,1983,21,5,4,3,0,0,4,2,0,1,1,45,18,46,23,7,17,0,15,0,4,50,35,34,55,677,850,7,36,149,14,152,0,0,23,12,3,22,6,1,0,1,20,0,1268,57,1,1,0,0,0,0,0,0,6,3,2,1,21,6,0,32,32,42,1,0,3,2,3,32
Saif-Eddine Khaoui,TRO,FRAN,F,32,1960,21,11,14,1,0,0,5,2,0,1,1,62,23,25,105,27,31,4,16,13,2,57,25,40,26,450,625,2,9,119,48,140,0,0,18,8,4,44,15,1,0,0,29,0,1134,47,1,0,0,1,27,5,71,65,14,9,6,1,32,2,0,8,8,20,0,0,1,2,2,79
Diego Rolan,MAG,LIGA,F,26,1944,21,5,4,0,0,0,5,0,0,0,0,36,17,12,27,3,20,1,20,0,1,33,25,28,48,466,572,3,11,107,42,134,0,0,31,16,5,5,1,0,0,1,59,0,1031,93,0,0,0,0,0,0,1,0,19,0,0,0,42,3,0,7,7,17,1,0,19,6,3,91
Dan Gosling,BOU,EPL,M,28,1943,21,7,2,8,0,0,2,1,0,0,1,22,8,25,6,3,17,0,16,0,8,50,25,38,25,820,1062,3,54,151,18,147,0,0,14,7,2,8,1,0,0,0,31,0,1392,25,0,0,0,0,0,0,1,0,3,0,0,0,41,1,1,25,25,39,0,0,2,1,1,24
Pascal Stenzel,FBG,BUND,D,25,1939,21,4,2,3,0,0,1,0,0,0,0,15,4,44,42,9,16,0,13,3,3,62,46,23,16,656,846,8,20,116,18,115,0,1,6,3,1,9,1,0,0,0,21,0,1393,9,0,0,0,0,0,0,5,5,7,0,0,0,36,4,0,40,40,120,0,0,0,0,0,28
Paulinho,BAR,LIGA,M,34,1939,21,13,8,2,0,0,9,2,0,2,0,45,22,15,3,0,13,5,11,0,3,39,28,32,33,1071,1220,0,30,112,25,126,0,1,37,18,9,8,4,0,0,1,32,0,1540,89,0,0,0,0,0,0,0,0,13,0,0,0,16,5,0,14,14,25,2,0,4,11,7,43
Marcelo Brozovic,INT,SERI,M,31,1923,21,10,7,9,0,0,4,9,1,4,5,45,14,18,99,30,61,9,36,14,7,60,43,33,14,1462,1665,8,23,131,26,122,0,0,12,4,3,33,10,1,0,0,29,0,2115,53,0,0,0,0,4,1,74,57,21,4,3,1,15,8,0,13,13,131,5,0,0,1,1,37
Christian Fuchs,LEI,EPL,D,25,1918,21,4,1,1,0,0,0,1,1,1,0,11,0,58,71,10,18,0,11,6,3,41,27,12,4,664,896,9,61,132,9,115,0,0,2,0,0,9,0,0,0,0,10,1,1516,4,0,0,0,0,3,0,13,7,9,0,0,0,35,4,0,70,70,56,0,0,0,1,0,15
Robin Koch,FBG,BUND,D,26,1916,21,5,1,3,0,0,2,1,0,0,1,13,5,47,1,0,6,1,5,0,11,35,25,30,16,757,972,0,78,103,4,132,0,0,10,4,2,3,1,0,0,0,10,0,1219,22,0,0,0,0,0,0,0,0,2,0,0,0,33,5,0,59,59,60,0,0,0,0,1,7
Kieran Trippier,TOT,EPL,D,24,1913,21,3,3,1,0,0,0,5,0,3,2,7,1,20,122,23,41,7,29,6,6,52,30,18,20,1030,1266,12,36,146,13,120,0,1,1,1,0,6,0,0,1,0,6,0,1884,25,0,0,0,0,4,1,28,26,11,1,0,0,21,7,0,45,45,74,2,0,3,1,0,18
Tommy Smith,HUD,EPL,D,24,1908,21,3,6,7,0,0,0,1,0,1,0,8,2,26,64,12,15,2,13,1,6,38,27,20,18,560,792,12,18,109,9,83,1,2,0,0,0,8,2,0,0,0,9,0,1375,8,0,0,0,0,0,0,0,0,11,0,0,0,31,5,1,72,72,43,0,1,3,0,0,13
Joe Gomez,LIV,EPL,D,23,1901,21,2,0,3,0,0,0,2,0,2,0,5,0,34,45,10,17,2,15,0,8,58,45,15,10,1130,1337,10,33,144,23,124,0,1,2,0,0,3,0,0,0,0,13,0,1882,10,0,0,0,0,0,0,0,0,6,0,0,0,21,9,0,48,48,49,0,1,1,1,0,26
Florian Grillitsch,HOF,BUND,M,25,1895,21,4,5,5,0,0,1,2,0,2,0,19,6,38,11,3,27,1,25,0,3,68,46,29,43,875,1055,3,33,121,16,156,0,1,7,2,1,12,4,0,0,0,17,0,1380,17,0,0,0,0,1,0,1,1,5,0,0,0,29,3,0,22,22,72,1,0,0,1,0,30
Mamadou Samassa,TRO,FRAN,G,21,1890,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,261,559,0,6,199,0,10,2,1,0,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,18,18,146,0,0,0,0,0,0
Jorge Mere,KLN,BUND,D,22,1890,21,1,1,6,0,0,1,1,0,1,0,3,1,43,3,2,1,1,0,0,13,35,22,16,14,821,971,2,49,100,9,103,0,1,2,1,1,1,0,0,0,0,4,0,1248,2,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,96,96,83,0,1,1,0,0,12
Jeremy Toulalan,GDB,FRAN,M,21,1890,21,0,0,3,0,0,0,0,0,0,0,1,0,28,3,1,2,0,2,0,13,42,24,21,15,882,1039,1,23,146,9,89,0,0,1,0,0,0,0,0,0,0,2,1,1314,2,0,0,0,0,0,0,0,0,0,0,0,0,31,5,1,114,114,86,0,0,0,0,0,11
Filippo Romagna,CAG,SERI,D,23,1889,21,2,1,0,0,0,0,0,0,0,0,4,1,34,14,4,4,0,4,0,11,33,18,12,15,654,849,4,34,109,8,90,0,0,1,1,0,3,0,0,0,0,3,0,1121,3,0,0,0,0,0,0,0,0,3,0,0,0,42,1,1,88,88,73,0,0,0,0,0,11
Martin Harnik,HAN,BUND,M,30,1887,21,9,9,2,0,0,9,2,0,2,0,49,23,10,19,3,18,2,15,0,2,16,10,41,21,377,565,3,61,61,13,109,0,0,42,20,8,7,3,1,0,0,32,0,866,75,0,0,0,0,0,0,0,0,9,0,0,0,33,1,1,24,24,22,1,0,5,5,5,28
Jordan Marie,DIJ,FRAN,M,27,1885,21,6,9,5,0,0,1,1,0,1,0,21,2,39,11,2,11,0,10,0,9,60,35,26,15,759,906,2,14,145,8,97,1,1,6,1,0,15,1,1,0,0,17,0,1208,16,0,0,0,0,0,0,0,0,3,0,0,0,46,1,1,20,20,74,0,0,1,2,0,15
Mousa Dembele,TOT,EPL,M,28,1883,21,7,13,6,0,0,0,0,0,0,0,11,3,33,1,1,18,0,18,0,0,36,24,48,28,1311,1422,1,9,181,68,141,0,0,1,0,0,10,3,0,0,0,34,0,1747,3,0,0,0,0,0,0,0,0,4,0,0,0,22,1,0,12,12,37,0,0,0,0,0,81
Ruben Loftus-Cheek,CRY,EPL,M,24,1875,21,3,4,1,0,0,2,3,0,3,0,32,7,22,12,3,27,6,22,0,2,21,15,17,62,596,723,3,32,130,73,188,0,0,23,5,2,9,2,0,0,1,48,0,1183,83,0,0,0,0,0,0,0,0,9,0,0,0,30,5,0,26,26,24,1,0,3,3,2,111
Arthur Masuaku,WHU,EPL,D,27,1871,21,6,8,5,0,0,0,3,1,3,0,9,3,26,100,14,17,3,13,1,2,57,36,30,30,549,684,14,23,143,82,192,0,1,3,1,0,6,2,0,0,0,37,0,1371,25,0,0,0,0,0,0,0,0,21,0,0,0,29,4,0,34,34,28,1,0,2,0,0,128
Ki Sung-yueng,SWA,EPL,M,25,1869,21,4,5,2,0,0,2,2,0,0,2,20,6,32,62,21,19,2,10,7,1,25,18,10,17,736,836,1,5,95,7,54,0,0,3,0,0,17,6,2,0,0,8,0,1086,16,0,0,0,0,15,5,42,40,9,1,1,0,29,4,0,20,20,63,1,0,1,1,0,13
Gianluigi Buffon,JUV,SERI,G,21,1863,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,409,527,0,4,147,0,6,1,1,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,1,20,20,105,0,0,0,0,0,0
Steve Mounie,HUD,EPL,F,28,1858,21,7,9,2,0,0,7,1,0,1,0,49,21,7,9,0,17,2,16,0,3,11,8,28,16,324,523,0,146,63,13,183,0,0,40,15,7,9,6,0,1,0,59,0,846,82,0,0,0,0,0,0,0,0,11,1,0,0,32,3,0,29,29,8,1,0,23,2,4,19
Aaron Ramsey,ARS,EPL,M,24,1846,21,3,5,0,0,0,7,8,1,8,0,56,25,24,17,3,28,9,20,0,3,35,27,28,33,1052,1239,3,10,127,29,107,0,1,37,19,5,19,6,2,0,2,37,0,1588,100,0,0,0,0,0,0,0,0,15,0,0,0,25,6,0,6,6,43,4,0,0,6,4,36
Recio,MAG,LIGA,M,22,1841,21,1,4,9,1,1,1,2,0,0,2,26,4,30,68,21,24,2,10,12,3,54,42,42,44,791,952,2,22,145,17,136,0,0,10,2,1,16,2,0,0,0,26,0,1320,23,1,1,0,0,22,8,40,35,10,5,1,0,30,3,0,17,17,58,4,0,1,1,1,28
Daniele De Rossi,ROM,SERI,M,22,1835,21,1,6,6,0,1,1,2,0,2,0,11,3,42,3,1,16,3,14,0,13,23,13,26,23,1087,1284,1,29,133,9,83,1,1,6,3,1,5,0,0,0,0,4,0,1492,11,0,0,0,0,1,0,0,0,3,0,0,0,10,8,1,42,42,136,1,0,0,1,1,12
Daryl Janmaat,WAT,EPL,D,23,1822,21,2,4,3,0,0,3,0,0,0,0,24,10,33,68,16,12,2,12,0,5,46,31,14,4,583,768,16,27,114,10,86,0,0,13,7,2,11,3,1,0,0,9,0,1300,23,0,0,0,0,0,0,0,0,7,0,0,0,37,2,0,53,53,54,0,0,1,1,2,22
Kevin Malcuit,LIL,FRAN,D,23,1817,21,2,2,2,0,0,0,6,0,6,0,10,3,38,67,20,24,6,18,0,5,52,39,12,31,789,973,20,13,148,56,152,0,0,4,1,0,6,2,0,0,1,32,1,1596,33,0,0,0,0,0,0,0,0,17,0,0,0,36,3,0,38,38,37,0,0,5,0,0,95
Marcel Sabitzer,RBL,BUND,M,22,1791,21,1,3,4,0,0,3,5,1,4,1,61,24,32,66,20,34,3,29,0,2,38,28,15,34,599,815,14,16,117,18,103,0,1,25,7,1,36,17,2,0,1,35,0,1291,56,0,0,0,0,5,2,13,11,16,2,2,0,28,4,0,19,19,33,3,0,5,0,1,41
Sidnei,DEP,LIGA,D,21,1779,21,0,2,4,0,0,1,1,0,1,0,9,2,32,4,2,5,2,4,0,9,41,28,12,11,640,764,2,40,139,16,106,0,0,8,1,1,1,1,0,0,0,3,0,1037,25,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,99,99,76,0,0,0,0,0,21
Isco,RMD,LIGA,M,30,1778,21,9,16,1,0,0,7,7,0,6,1,49,20,15,94,24,48,10,37,4,0,22,12,19,59,1350,1521,18,5,89,58,142,0,0,31,15,6,18,5,1,0,0,50,0,2024,111,0,0,0,0,3,0,51,23,25,2,1,1,17,2,0,1,1,58,6,0,6,5,4,83
Kevin Monnet-Paquet,ETI,FRAN,F,30,1768,21,9,14,0,0,0,2,3,1,3,0,28,10,12,29,5,22,1,18,1,3,33,26,32,14,504,646,5,36,96,20,101,0,1,21,10,2,7,0,0,0,0,55,0,988,60,0,0,0,0,0,0,0,0,14,0,0,0,28,2,0,17,17,5,0,0,5,6,2,38
Ante Rebic,EF,BUND,F/M,25,1762,21,4,15,8,0,0,6,2,2,2,0,46,23,7,35,10,25,6,23,0,2,36,27,56,36,251,443,10,34,62,38,143,0,0,30,15,4,16,8,2,0,1,37,0,884,103,0,0,0,0,0,0,0,0,31,3,1,0,20,0,0,12,12,10,1,0,11,3,3,91
Levin Oztunali,MAI,BUND,M,25,1753,21,4,15,3,0,0,0,4,0,3,1,26,8,12,57,10,24,4,16,3,0,26,19,29,24,329,461,4,22,78,36,107,0,0,18,6,0,8,2,0,0,0,36,0,860,59,0,0,0,0,8,2,27,19,10,1,1,0,27,0,0,6,6,14,2,0,8,1,0,91
Jeffrey Schlupp,CRY,EPL,M/D,24,1748,21,3,6,3,0,0,0,1,0,0,1,15,2,24,31,3,12,2,11,0,8,57,36,18,8,485,654,3,39,113,13,116,0,0,9,2,0,6,0,0,0,0,30,0,1146,23,0,0,0,0,0,0,0,0,13,0,0,0,30,3,0,54,54,27,0,0,0,2,0,23
Fabian Delph,MCI,EPL,M/D,22,1746,21,1,6,2,0,0,1,2,0,1,1,10,3,30,13,3,11,1,9,0,0,46,34,15,18,1502,1615,3,21,149,30,114,1,1,0,0,0,10,3,1,0,0,10,0,2043,3,0,0,0,0,0,0,0,0,3,0,0,0,17,3,0,34,34,52,0,1,0,0,0,32
Miguel Veloso,GEN,SERI,M/D,22,1741,21,1,8,4,0,0,1,0,1,0,0,28,6,13,106,24,19,3,7,12,4,40,29,30,5,836,1013,4,21,130,8,73,0,0,1,1,0,27,5,1,0,0,8,0,1341,2,0,0,0,0,21,5,67,60,12,5,1,1,23,5,1,30,30,86,0,0,0,0,0,10
Max Meyer,SKE,BUND,M,24,1730,21,3,8,6,0,0,0,0,1,0,0,8,2,61,2,0,9,0,9,0,3,48,38,25,22,936,1049,0,15,150,13,97,0,0,0,0,0,8,2,0,0,0,10,0,1289,6,0,0,0,0,0,0,0,0,1,0,0,0,23,4,0,10,10,43,0,0,0,0,0,16
Stephan Lichtsteiner,JUV,SERI,D,27,1713,21,6,13,6,0,0,0,2,0,2,0,4,1,15,46,9,8,1,6,0,2,31,27,24,27,860,1046,9,23,87,16,96,0,1,1,1,0,3,0,0,0,0,8,0,1441,14,1,0,0,1,0,0,0,0,8,0,0,0,19,3,0,25,25,59,1,0,4,1,0,21
Marcus Rohden,CRO,SERI,M,27,1636,21,6,12,2,0,0,2,0,0,0,0,21,8,19,15,5,11,1,11,0,1,33,19,19,26,336,501,5,21,82,12,89,0,0,10,6,2,11,2,0,0,0,19,0,775,25,0,0,0,0,0,0,0,0,4,0,0,0,36,1,0,26,26,18,0,0,2,2,1,23
Etienne Didot,GUI,FRAN,M,23,1634,21,2,16,4,0,0,2,1,0,0,1,13,4,18,28,8,15,1,11,3,7,53,31,26,18,797,986,4,21,115,6,97,0,0,3,1,0,10,3,2,0,0,19,0,1251,6,0,0,0,0,2,1,10,6,5,0,0,0,28,2,0,27,27,58,1,0,1,1,0,10
